,0
2310,-3412.6553202554237
2311,-3412.960443698591
2312,-3412.6930265199153
2313,-3412.6601978385584
2314,-3412.5448038750696
2315,-3412.575509728389
2316,-3413.2295790421113
2317,-3413.7105057757335
2318,-3412.600125413459
2319,-3413.4621051348286
2320,-3413.7970619398793
2321,-3413.7791695532806
2322,-3413.8783673920525
2323,-3413.025763826978
2324,-3412.395446724976
2325,-3412.31688818751
2326,-3412.2836937027023
2327,-3412.3734294544643
2328,-3412.7075334271226
2329,-3412.586858818954
2330,-3412.762217747206
2331,-3412.650932356077
2332,-3412.710525491626
2333,-3412.722068731371
2334,-3413.0629218337717
2335,-3413.121123390537
2336,-3412.922189461241
2337,-3412.86821836324
2338,-3412.75298136547
2339,-3413.1063090545586
2340,-3412.4667221232985
2341,-3412.472492246856
2342,-3412.6441358206657
2343,-3412.4509920060414
2344,-3412.331450809485
2345,-3412.590203555238
2346,-3412.967794509417
2347,-3412.2520620738123
2348,-3412.507326269728
2349,-3412.567428687591
2350,-3415.426899935091
2351,-3415.354857435989
2352,-3415.430559791204
2353,-3414.2158182583084
2354,-3414.6046748519802
2355,-3414.373637849578
2356,-3416.4273605718245
2357,-3417.1419903430674
2358,-3415.9036129818196
2359,-3414.398373511756
2360,-3414.6923018663656
2361,-3412.8982833514046
2362,-3412.539119294488
2363,-3413.1117284801157
2364,-3413.2587232636924
2365,-3413.301716383393
2366,-3413.1871605783144
2367,-3413.305478931724
2368,-3412.753543995318
2369,-3412.7526809711017
2370,-3415.4683799256254
2371,-3412.497816850052
2372,-3412.4127142541906
2373,-3412.2911378418057
2374,-3412.273711270984
2375,-3413.8628698186503
2376,-3413.9404190150385
2377,-3413.963686480893
2378,-3413.5132613821343
2379,-3412.4260831338997
2380,-3412.529033542556
2381,-3412.3908328260018
2382,-3412.1809994432087
2383,-3413.1609391918782
2384,-3412.0258722411927
2385,-3412.416678513231
2386,-3413.022454259083
2387,-3412.8518981498596
2388,-3412.469847787327
2389,-3412.4155532479654
2390,-3412.6496895110345
2391,-3412.7751412982625
2392,-3412.3084840605175
2393,-3412.2221146755687
2394,-3412.21224358229
2395,-3412.421044562482
2396,-3412.5324710053046
2397,-3412.1875154873287
2398,-3412.906984255315
2399,-3413.6688587226754
2400,-3412.5223890015495
2401,-3412.592473860408
2402,-3411.921081723811
2403,-3411.8882503945742
2404,-3411.832853607403
2405,-3412.60999659375
2406,-3412.181785870277
2407,-3412.3939904651643
2408,-3413.5311355250547
2409,-3413.3801291430505
2410,-3412.831435027102
2411,-3413.8703692736744
2412,-3415.6810416009253
2413,-3414.6007892835205
2414,-3413.94590392385
2415,-3414.6544455178664
2416,-3413.6821813067954
2417,-3411.9381017964965
2418,-3412.072549532157
2419,-3412.0130663083787
2420,-3411.9801406922847
2421,-3411.978864811813
2422,-3412.0534571703483
2423,-3412.410933753152
2424,-3413.8950330027424
2425,-3413.237004496398
2426,-3413.3520011467826
2427,-3412.1049495918564
2428,-3412.1407322858768
2429,-3412.116225942226
2430,-3412.084792227257
2431,-3412.0458299797306
2432,-3412.493813670115
2433,-3412.559313018202
2434,-3411.156074715759
2435,-3411.1074694574886
2436,-3411.1383861057575
2437,-3411.1389547544723
2438,-3411.995569052056
2439,-3412.1443395809397
2440,-3411.1180637593907
2441,-3411.214433141533
2442,-3411.3306153840986
2443,-3411.215561876819
2444,-3412.112508543535
2445,-3412.2759667051096
2446,-3412.7126941429224
2447,-3412.828919062728
2448,-3412.2421346043275
2449,-3412.1839023621365
2450,-3412.427461911379
2451,-3412.1926024130344
2452,-3412.3205123137122
2453,-3413.3422094784073
2454,-3413.0349969720173
2455,-3414.362648330667
2456,-3414.2928052431216
2457,-3412.538233630572
2458,-3412.5780100209395
2459,-3412.758058775891
2460,-3414.01501503497
2461,-3412.2767497825143
2462,-3414.1219598428015
2463,-3417.360507928611
2464,-3417.345962520175
2465,-3416.328269274237
2466,-3416.912745431777
2467,-3414.8717192996887
2468,-3414.913157790309
2469,-3414.719167924053
2470,-3414.6375984879883
2471,-3414.5583889740997
2472,-3415.272319210824
2473,-3414.8226626281667
2474,-3414.9820915328264
2475,-3414.2369118639463
2476,-3414.022378291266
2477,-3412.8374798433706
2478,-3413.2897780229277
2479,-3412.5526458595546
2480,-3412.1674477944844
2481,-3412.9093345611504
2482,-3412.903743306566
2483,-3413.031044330712
2484,-3413.182274326866
2485,-3413.8481128105986
2486,-3411.4440429756532
2487,-3412.156437217109
2488,-3412.163594994383
2489,-3412.151751947735
2490,-3412.5742567662182
2491,-3412.5098445028702
2492,-3411.509630774353
2493,-3412.017368225766
2494,-3411.6922930059395
2495,-3413.3951977484785
2496,-3413.3126899368217
2497,-3411.6595716936417
2498,-3411.4643410681147
2499,-3411.7177475729072
2500,-3411.495302208319
2501,-3411.501554889012
2502,-3411.368914265191
2503,-3413.212543766487
2504,-3411.3820977171335
2505,-3411.4906924823554
2506,-3411.386764709404
2507,-3412.390479737441
2508,-3412.3446518325254
2509,-3412.321140414935
2510,-3413.6378316099613
2511,-3413.8460672611673
2512,-3412.3255863647637
2513,-3413.142692990099
2514,-3412.3202783417346
2515,-3412.4387699938484
2516,-3413.42531319552
2517,-3414.036579777481
2518,-3413.4549842588144
2519,-3413.635766178897
2520,-3413.7258980041424
2521,-3413.475203857161
2522,-3413.1478950070978
2523,-3413.7636233771145
2524,-3413.999399643893
2525,-3413.8252591903565
2526,-3413.777923721845
2527,-3413.5522118622057
2528,-3413.5458579150504
2529,-3414.0584298937433
2530,-3414.382802634941
2531,-3416.6390297634157
2532,-3413.0872013633966
2533,-3413.1395215883304
2534,-3412.03151073351
2535,-3411.984823966207
2536,-3412.7545332959394
2537,-3411.9837311728716
2538,-3415.17543415836
2539,-3415.652255078072
2540,-3415.089091805088
2541,-3415.8490394651008
2542,-3413.3806865265806
2543,-3412.9484872411504
2544,-3412.8294655838495
2545,-3411.8554447497936
2546,-3414.6818562664585
2547,-3414.7693624931585
2548,-3414.8499717866766
2549,-3414.4176158073196
2550,-3414.692676514479
2551,-3413.4421396151142
2552,-3414.46507080493
2553,-3413.631231695401
2554,-3414.663272508205
2555,-3413.7789086636
2556,-3412.579794956694
2557,-3411.764702377081
2558,-3412.5249060961023
2559,-3412.3648122437908
2560,-3412.1066503874677
2561,-3412.4997956831394
2562,-3412.1951961499963
2563,-3412.1111966520857
2564,-3411.800731022582
2565,-3412.1859148397207
2566,-3412.9997360074603
2567,-3411.9812517745727
2568,-3412.2125959545037
2569,-3411.954115890624
2570,-3412.1067752866197
2571,-3411.944547209102
2572,-3412.1179841498215
2573,-3412.9000625038843
2574,-3413.8430942417126
2575,-3415.0273830568303
2576,-3414.6545121463005
2577,-3411.2283355156064
2578,-3411.7140682937506
2579,-3411.6395764776344
2580,-3411.6837045566417
2581,-3411.799698604329
2582,-3411.776269333757
2583,-3411.668903815727
2584,-3411.582831893765
2585,-3412.769563617455
2586,-3413.128580873096
2587,-3412.875340987551
2588,-3413.9432240426254
2589,-3413.0186815484763
2590,-3413.0952240460324
2591,-3412.895577739168
2592,-3412.8001512728706
2593,-3413.269607235864
2594,-3413.9703629597143
2595,-3413.6099117434624
2596,-3414.6929000619166
2597,-3414.105640584974
2598,-3413.635776568359
2599,-3412.2552483890354
2600,-3412.193351207742
2601,-3414.3574270832414
2602,-3411.9656291472984
2603,-3412.0492396781237
2604,-3412.7779246151476
2605,-3411.2534757827425
2606,-3411.5216722329196
2607,-3411.404406603955
2608,-3412.985542484008
2609,-3412.411487225671
2610,-3412.119576121908
2611,-3411.753106543487
2612,-3411.722566289649
2613,-3412.1328683006213
2614,-3412.1646104944257
2615,-3413.2363525920573
2616,-3413.285374774023
2617,-3413.1224875676717
2618,-3412.7545773407564
2619,-3412.756203399096
2620,-3413.122677220576
2621,-3412.886417280034
2622,-3411.928960371827
2623,-3411.9410230123913
2624,-3412.90263102399
2625,-3412.460040847381
2626,-3414.3189726918245
2627,-3413.1102208610423
2628,-3413.7833860509722
2629,-3413.4345216692836
2630,-3413.378216390679
2631,-3413.1932803598
2632,-3413.091787914609
2633,-3413.155582823047
2634,-3412.980849830808
2635,-3412.9162340651196
2636,-3412.541389472342
2637,-3411.728135705907
2638,-3412.5380403395015
2639,-3414.344054964233
2640,-3415.116364042028
2641,-3415.4189655793875
2642,-3415.2461667627986
2643,-3413.2129648346618
2644,-3413.1472683224447
2645,-3412.241710380443
2646,-3412.5537375453405
2647,-3412.291147237567
2648,-3412.231225307319
2649,-3412.054239871334
2650,-3411.2372589116876
2651,-3411.2384526557444
2652,-3412.027124731735
2653,-3412.6916622928857
2654,-3415.3554728089985
2655,-3415.246475940433
2656,-3414.9761250352276
2657,-3414.0483505463735
2658,-3411.516507166135
2659,-3411.5493306315475
2660,-3411.385600267118
2661,-3411.515784121045
2662,-3411.7465790759106
2663,-3411.6538705748653
2664,-3411.65460724428
2665,-3412.534348794863
2666,-3412.0000197960744
2667,-3412.1328188076195
2668,-3411.992824839762
2669,-3411.9814467137912
2670,-3412.045847771694
2671,-3411.3693637524048
2672,-3411.8162668461428
2673,-3411.9573309787006
2674,-3411.9646870088754
2675,-3411.6198156871005
2676,-3411.4610066041096
2677,-3411.32611347356
2678,-3411.427658271239
2679,-3411.3846851359913
2680,-3411.5119677665034
2681,-3411.388357281081
2682,-3411.7002401441014
2683,-3411.8947942535287
2684,-3411.3888298177817
2685,-3411.408473135266
2686,-3411.48210466655
2687,-3411.7058630793435
2688,-3412.725439200037
2689,-3413.043867839117
2690,-3412.7366563743462
2691,-3411.5461055069713
2692,-3411.570687355993
2693,-3411.9709868923933
2694,-3411.4521687439737
2695,-3411.408005818129
2696,-3411.4499721246284
2697,-3412.1772633857104
2698,-3412.0820986439094
2699,-3411.9784143681
2700,-3411.7753386032705
2701,-3412.387971227364
2702,-3412.4726167591107
2703,-3412.0592226524604
2704,-3412.3877817606976
2705,-3414.503044434484
2706,-3414.48102134434
2707,-3414.8609020233803
2708,-3412.746360076605
2709,-3412.5000450174766
2710,-3412.5187616644725
2711,-3412.7352862533035
2712,-3412.581309422198
2713,-3412.127177744448
2714,-3412.170191867406
2715,-3413.7875307189297
2716,-3413.481009215283
2717,-3413.119151647876
2718,-3413.135471839914
2719,-3412.8308663349194
2720,-3414.5464818689165
2721,-3414.2595342960276
2722,-3414.4550803454167
2723,-3412.320462984948
2724,-3412.0326946820287
2725,-3412.036305604981
2726,-3411.9618126169003
2727,-3411.679137567
2728,-3410.477155847539
2729,-3413.697405359848
2730,-3411.151041534831
2731,-3411.2394504661524
2732,-3411.2545571360715
2733,-3411.0081795933875
2734,-3410.9599600669317
2735,-3410.787302690889
2736,-3410.5741729737256
2737,-3410.7840467790093
2738,-3411.5859535922664
2739,-3412.100854371709
2740,-3412.315792485688
2741,-3411.7989204973587
2742,-3410.710165605873
2743,-3411.0523416539354
2744,-3410.955793199332
2745,-3411.5908102559506
2746,-3411.6750784678948
2747,-3411.971959469325
2748,-3411.7772308850163
2749,-3411.2857954528154
2750,-3412.341818464729
2751,-3412.621509610027
2752,-3412.720310152641
2753,-3412.7267204575355
2754,-3411.8589240148603
2755,-3411.448633594712
2756,-3411.916401191943
2757,-3411.7910105256115
2758,-3411.991644975144
2759,-3411.811160769689
2760,-3411.7490605458615
2761,-3411.719221258019
2762,-3411.6862836853215
2763,-3411.779910293971
2764,-3411.484478342596
2765,-3411.4645751407215
2766,-3411.4859497998013
2767,-3411.812783296146
2768,-3410.9644275740293
2769,-3411.386322883362
2770,-3410.7424051714806
2771,-3410.4819801106205
2772,-3411.645184698607
2773,-3411.638261475123
2774,-3411.7530814912056
2775,-3410.5785465187337
2776,-3410.940087041519
2777,-3410.737848713206
2778,-3411.0729441014873
2779,-3410.9972275835353
2780,-3411.026824782911
2781,-3411.9972077403104
2782,-3411.46394980109
2783,-3417.188318388034
2784,-3412.849023953165
2785,-3412.178984296561
2786,-3412.5386084601414
2787,-3412.329557501527
2788,-3412.231269740052
2789,-3412.1758580502888
2790,-3412.450675033051
2791,-3411.8912076075694
2792,-3412.1389792435602
2793,-3412.799309051839
2794,-3412.4989752336887
2795,-3412.118672482713
2796,-3412.2509553041664
2797,-3414.3600570667368
2798,-3413.7807069905566
2799,-3413.057232629541
2800,-3414.690458575014
2801,-3415.0033314875163
2802,-3415.7799220853312
2803,-3415.689089115045
2804,-3414.179402572857
2805,-3414.3451742474526
2806,-3413.153662310402
2807,-3413.0295995503166
2808,-3412.095146145494
2809,-3412.3985888386787
2810,-3413.2481756201864
2811,-3413.7950525992096
2812,-3413.1773631965657
2813,-3413.195894536346
2814,-3412.9944288383726
2815,-3413.2006039620883
2816,-3413.1662299007853
2817,-3412.752764931245
2818,-3412.1373648489157
2819,-3412.551095504613
2820,-3415.200661351727
2821,-3414.834716242895
2822,-3413.88380816255
2823,-3411.690617707476
2824,-3411.5061577786973
2825,-3411.3606822077136
2826,-3412.1250521959373
2827,-3412.5340060065455
2828,-3411.7756299702946
2829,-3411.3247809515906
2830,-3411.2736911278207
2831,-3411.4033291160085
2832,-3411.653880222182
2833,-3411.49646085672
2834,-3411.1129963488793
2835,-3410.875039215904
2836,-3410.894756066284
2837,-3410.8613965098893
2838,-3410.844597021307
2839,-3410.7462369853683
2840,-3410.7482613264715
2841,-3410.7391383976333
2842,-3411.1460612180394
2843,-3411.0291542517116
2844,-3411.2075822969937
2845,-3410.8928568277097
2846,-3410.6880231617806
2847,-3411.4678570817196
2848,-3411.478570300852
2849,-3411.3459079938657
2850,-3411.3708397440246
2851,-3411.7202809943396
2852,-3412.708738171558
2853,-3412.6688522910663
2854,-3413.3659324956534
2855,-3411.0906414762317
2856,-3411.283101308705
2857,-3411.2492501579063
2858,-3411.6074587879784
2859,-3411.556799998643
2860,-3411.974689890506
2861,-3411.5197239140834
2862,-3411.8024072473395
2863,-3411.483497232028
2864,-3411.2123047631358
2865,-3411.321624274893
2866,-3411.4708908692755
2867,-3411.3555308230452
2868,-3411.461016103644
2869,-3411.179180971052
2870,-3411.637794689064
2871,-3412.70336448796
2872,-3411.810500245398
2873,-3412.0485071202024
2874,-3412.0392464655497
2875,-3411.7063697838903
2876,-3414.5363579201967
2877,-3411.6958844974556
2878,-3411.420997655917
2879,-3411.5440388374714
2880,-3411.0696957986256
2881,-3411.3692441740413
2882,-3411.0202683087846
2883,-3411.58436297855
2884,-3412.7250588262377
2885,-3411.546642174247
2886,-3411.688138231538
2887,-3411.7874609737587
2888,-3411.7413423061207
2889,-3411.999045757475
2890,-3411.5765095297584
2891,-3411.5732784016022
2892,-3412.8768760823014
2893,-3413.5855806429086
2894,-3412.313791526448
2895,-3411.4648555109243
2896,-3411.224214597099
2897,-3411.3363754971924
2898,-3411.2901427218767
2899,-3411.293288795243
2900,-3411.8084144484947
2901,-3411.9877281524605
2902,-3411.6001713087553
2903,-3413.736624976864
2904,-3412.8883714369877
2905,-3412.6386836677448
2906,-3413.4012582812993
2907,-3414.1117859119067
2908,-3414.739299178714
2909,-3413.2344987236365
2910,-3413.1049298421544
2911,-3413.6505329550214
2912,-3416.185994858807
2913,-3415.964985553316
2914,-3412.8125008704337
2915,-3411.9546544696323
2916,-3412.5316489205698
2917,-3412.602603677679
2918,-3412.2336787769773
2919,-3411.66031180512
2920,-3411.767400061678
2921,-3411.7091504106947
2922,-3411.7941311886225
2923,-3411.439644077597
2924,-3412.2424188414766
2925,-3413.828826194587
2926,-3413.9442626055707
2927,-3413.815946368494
2928,-3415.572635594899
2929,-3411.803876855705
2930,-3412.070757489661
2931,-3413.0109681814647
2932,-3412.0598275913767
2933,-3412.967291542398
2934,-3412.2739822290887
2935,-3411.95040026052
2936,-3411.757973231166
2937,-3412.2341482413703
2938,-3412.101298579815
2939,-3412.075307861673
2940,-3412.053178741296
2941,-3412.4132570405827
2942,-3412.3759703925243
2943,-3412.231370996028
2944,-3412.092998996047
2945,-3411.6394573720745
2946,-3412.1264214626744
2947,-3411.841440911467
2948,-3412.1496801054955
2949,-3413.2162922420675
2950,-3411.8844054442498
2951,-3411.8526806525797
2952,-3412.234267622999
2953,-3412.2719585161058
2954,-3413.1260035295836
2955,-3412.2069518829594
2956,-3412.4167386750073
2957,-3412.242583589442
2958,-3412.460544202838
2959,-3413.5710791786205
2960,-3413.0686169911846
2961,-3412.042408190172
2962,-3412.0764783057903
2963,-3412.201486919911
2964,-3411.828448176413
2965,-3411.5695909940737
2966,-3412.0113427476567
2967,-3411.9483801142796
2968,-3411.829429594136
2969,-3411.7516385571703
2970,-3411.5271523792508
2971,-3411.4941571227628
2972,-3413.113195842526
2973,-3414.0567977647197
2974,-3414.1549791022135
2975,-3414.3788310963905
2976,-3414.370285996956
2977,-3412.752978029006
2978,-3413.563119655897
2979,-3412.437405827207
2980,-3411.7853288706583
2981,-3411.846848963255
2982,-3412.2431043296883
2983,-3411.835684823885
2984,-3411.8289948275374
2985,-3411.789914682073
2986,-3413.4668594400487
2987,-3413.2981502555194
2988,-3412.64858264306
2989,-3413.000400393482
2990,-3413.16519241291
2991,-3412.472275474867
2992,-3412.511369810244
2993,-3412.4893551532514
2994,-3412.5561553332277
2995,-3415.1288060636366
2996,-3415.532218014674
2997,-3416.1354467403726
2998,-3415.649742218593
2999,-3415.6542462556877
3000,-3415.0894021116455
3001,-3415.144595327786
3002,-3414.68294856423
3003,-3414.5763370323257
3004,-3414.888951072835
3005,-3414.6611059821194
3006,-3414.5792979356174
3007,-3415.9649929477555
3008,-3415.918958228335
3009,-3415.818823655218
3010,-3413.8896499805714
3011,-3416.619634679273
3012,-3416.3808185505195
3013,-3417.1092527182454
3014,-3414.550795688783
3015,-3414.088856691804
3016,-3412.7939541660767
3017,-3412.846318252866
3018,-3413.46258933228
3019,-3413.501990077089
3020,-3412.9856383635656
3021,-3413.553999718789
3022,-3413.569258824369
3023,-3413.1793817178805
3024,-3413.190772127382
3025,-3414.2793877135796
3026,-3413.395831347306
3027,-3412.4501447743237
3028,-3413.094465230278
3029,-3412.054552473884
3030,-3411.458433405408
3031,-3412.327241780886
3032,-3412.7388913796667
3033,-3413.2278215029373
3034,-3413.055339597761
3035,-3412.9956475482686
3036,-3412.606930522348
3037,-3412.750495765361
3038,-3412.8429313890942
3039,-3411.9681509094257
3040,-3411.750795919769
3041,-3412.727567623293
3042,-3412.341367185303
3043,-3412.3355816670964
3044,-3411.3961215766585
3045,-3412.0351571538677
3046,-3412.079417762736
3047,-3411.8827221831925
3048,-3411.887937964677
3049,-3412.718414686593
3050,-3412.290721360678
3051,-3412.3052350929847
3052,-3412.4619437237675
3053,-3413.6317133094008
3054,-3412.0966762145845
3055,-3412.5599151762494
3056,-3412.1039408382617
3057,-3412.105630617175
3058,-3411.861289687906
3059,-3411.8039134463243
3060,-3412.5017434625647
3061,-3412.4896930659074
3062,-3412.613133233771
3063,-3412.085344974059
3064,-3412.0981104003413
3065,-3412.1445575274174
3066,-3412.0384684111623
3067,-3412.005594814906
3068,-3414.235954470417
3069,-3414.252620321028
3070,-3414.535473457784
3071,-3415.1953026911197
3072,-3413.5700979339417
3073,-3412.3254118861346
3074,-3411.6036332481935
3075,-3413.3820685813525
3076,-3411.376633897597
3077,-3414.1456638662107
3078,-3410.903752405761
3079,-3411.0037459856408
3080,-3411.3747316687204
3081,-3411.400945110976
3082,-3411.9717368079127
3083,-3412.2646740160862
3084,-3414.1030586410416
3085,-3413.361744625921
3086,-3414.8430535634343
3087,-3413.8594204980936
3088,-3413.660865955679
3089,-3412.4547983818893
3090,-3412.408590180902
3091,-3412.092311586077
3092,-3412.5057886763802
3093,-3412.47862586283
3094,-3413.0418798006676
3095,-3412.519503598795
3096,-3412.3100514271887
3097,-3412.912164330775
3098,-3412.4227963432777
3099,-3412.555439864731
3100,-3412.293980848526
3101,-3412.107039644283
3102,-3411.7818872791668
3103,-3411.384950106617
3104,-3411.3362268309766
3105,-3412.260933862619
3106,-3412.4338451281606
3107,-3411.6250651670725
3108,-3411.435858533976
3109,-3411.4812179090395
3110,-3411.776818262302
3111,-3412.0870105974946
3112,-3412.3107500045644
3113,-3412.543336492272
3114,-3412.3423197727648
3115,-3412.2424989626206
3116,-3412.3504304666935
3117,-3412.369742806506
3118,-3412.1499915507684
3119,-3412.70676706528
3120,-3412.220620683989
3121,-3411.914153496724
3122,-3412.2314166484693
3123,-3412.402017584956
3124,-3412.031155262291
3125,-3411.555331845232
3126,-3412.5217384298803
3127,-3411.7523583926013
3128,-3412.2570332995792
3129,-3412.6950514282385
3130,-3411.479488961694
3131,-3411.4761559195153
3132,-3411.3013225416753
3133,-3413.465060701191
3134,-3413.769659565838
3135,-3413.104918525432
3136,-3412.376754159446
3137,-3412.5500451774496
3138,-3411.9759642859512
3139,-3412.627909660948
3140,-3412.977353331463
3141,-3412.4428712786184
3142,-3412.182116699066
3143,-3412.1772065398795
3144,-3412.0859865864372
3145,-3412.727798224445
3146,-3412.7812274496673
3147,-3412.1035828669287
3148,-3411.8641727913455
3149,-3411.359411528705
3150,-3411.4661838607353
3151,-3412.0369082784528
3152,-3411.591042071604
3153,-3412.4828836091033
3154,-3411.09852590705
3155,-3410.939448023004
3156,-3411.2320384174122
3157,-3411.4188034623576
3158,-3410.8636769102004
3159,-3410.9109889142214
3160,-3410.64230924739
3161,-3410.6195182015326
3162,-3410.98264002407
3163,-3411.5405152932262
3164,-3410.6536757966624
3165,-3411.1077461918435
3166,-3411.0527603105784
3167,-3411.0272889094304
3168,-3411.269258486566
3169,-3411.4480092128915
3170,-3413.0721907489624
3171,-3415.788589717865
3172,-3413.63767919243
3173,-3413.375251399615
3174,-3413.3332785269886
3175,-3414.253586205482
3176,-3414.2528582752293
3177,-3415.4704149322347
3178,-3416.0897278669745
3179,-3415.5239187011707
3180,-3414.4118679810804
3181,-3412.7033879061187
3182,-3413.6062736766735
3183,-3414.432524277575
3184,-3414.497336368641
3185,-3414.186479385472
3186,-3414.0484186955955
3187,-3415.147865221177
3188,-3415.3364729165187
3189,-3415.1400086236945
3190,-3412.5793188572816
3191,-3413.7730904090276
3192,-3413.4867554388047
3193,-3411.9048088867557
3194,-3412.4108510731867
3195,-3413.0288269606435
3196,-3412.3544815715695
3197,-3412.5036574898095
3198,-3412.557378973087
3199,-3411.0330354886637
3200,-3411.7908220791264
3201,-3411.654015358884
3202,-3411.705052391049
3203,-3411.281707815229
3204,-3411.139346323116
3205,-3410.9451522399677
3206,-3413.033078106558
3207,-3412.9421903343755
3208,-3410.8588716069125
3209,-3410.9339536999955
3210,-3411.043937357883
3211,-3411.014486985281
3212,-3411.963431342756
3213,-3411.390642261798
3214,-3411.3938873489024
3215,-3411.425663743514
3216,-3411.53288745996
3217,-3410.9954996588585
3218,-3411.002706238781
3219,-3410.8309857678373
3220,-3410.8601644994674
3221,-3411.21041680315
3222,-3411.334228452376
3223,-3411.506026235269
3224,-3411.5215077469857
3225,-3410.749094832011
3226,-3410.766927011583
3227,-3410.9768343074415
3228,-3411.4645768014866
3229,-3411.451282018555
3230,-3411.334860653636
3231,-3411.344142388636
3232,-3411.7697026353007
3233,-3411.748637818034
3234,-3411.939359288591
3235,-3411.6266977687
3236,-3411.624222460996
3237,-3411.573564621233
3238,-3413.2953896175513
3239,-3412.4326492314526
3240,-3411.849258782302
3241,-3411.5577120125577
3242,-3411.1560342852345
3243,-3411.979189267374
3244,-3411.266756591625
3245,-3413.775675860479
3246,-3414.4101393687915
3247,-3411.9964799370646
3248,-3411.704193746461
3249,-3411.6904116889827
3250,-3410.8868900188418
3251,-3411.6613357936885
3252,-3411.181486029154
3253,-3411.2174024120686
3254,-3411.655043184325
3255,-3411.5696970359277
3256,-3411.1341852468977
3257,-3411.6916646961436
3258,-3412.193434425012
3259,-3411.4841556987208
3260,-3411.908100696596
3261,-3412.356273983395
3262,-3412.7142731332806
3263,-3412.7391386196923
3264,-3411.619228877667
3265,-3411.4933124876657
3266,-3411.7199686619188
3267,-3411.432522151404
3268,-3411.661775370674
3269,-3411.677648214818
3270,-3411.62222673249
3271,-3412.004253867833
3272,-3411.675939600268
3273,-3411.9648080332495
3274,-3411.7994877056276
3275,-3411.403028684509
3276,-3411.2961421759405
3277,-3411.299644400474
3278,-3411.356657132227
3279,-3411.7302741154303
3280,-3412.210425478138
3281,-3411.510845989378
3282,-3411.461281553805
3283,-3411.6294666292765
3284,-3411.5072131673955
3285,-3411.340492569864
3286,-3411.8701050818554
3287,-3411.9161179170555
3288,-3412.731830856755
3289,-3412.640152327788
3290,-3412.641270792251
3291,-3412.4149783824423
3292,-3412.340226252205
3293,-3411.7215222059144
3294,-3411.776501868443
3295,-3411.7248075483303
3296,-3412.006223320187
3297,-3412.036619874023
3298,-3412.005105080194
3299,-3411.614126502688
3300,-3411.2737479466696
3301,-3411.294229518362
3302,-3411.4206732716575
3303,-3412.691125843392
3304,-3411.489818554185
3305,-3411.5712517280435
3306,-3411.558360456152
3307,-3411.3839600271585
3308,-3411.0999291677836
3309,-3410.9481560100303
3310,-3410.8599728460044
3311,-3410.853964733325
3312,-3412.3745328073196
3313,-3413.1727353917136
3314,-3412.914801593358
3315,-3414.090512081086
3316,-3412.8445173865675
3317,-3413.772452518515
3318,-3413.238662927258
3319,-3413.15583830734
3320,-3413.3256814787937
3321,-3413.3151847697072
3322,-3416.4701518785632
3323,-3414.0686534324805
3324,-3413.259940962068
3325,-3413.3132927513443
3326,-3412.2601216140965
3327,-3411.6870493345136
3328,-3411.405037235465
3329,-3410.8801210976508
3330,-3411.0656234786293
3331,-3411.123701884423
3332,-3411.284534095643
3333,-3411.197659913788
3334,-3411.167757413937
3335,-3411.3159028091213
3336,-3411.3391111669334
3337,-3411.5126739517
3338,-3412.0367922032606
3339,-3411.9615839449393
3340,-3411.8130080281567
3341,-3411.480676663118
3342,-3411.960158832095
3343,-3411.3960643930386
3344,-3411.064182426261
3345,-3411.0388394745187
3346,-3411.870662715315
3347,-3410.9539470612262
3348,-3410.9627447693556
3349,-3411.0174619044983
3350,-3412.1042437759547
3351,-3412.7197603204336
3352,-3412.0373744588605
3353,-3411.5846890128505
3354,-3411.734987308889
3355,-3412.2252003916064
3356,-3411.3200432130952
3357,-3410.75633677282
3358,-3410.8863763476393
3359,-3411.2808940177574
3360,-3412.196766898187
3361,-3412.530562212549
3362,-3411.4370438463757
3363,-3411.0310466703877
3364,-3410.9400825249195
3365,-3410.9337122187662
3366,-3411.1947720616104
3367,-3411.559706119194
3368,-3411.6252017626025
3369,-3413.184117392459
3370,-3414.091162768182
3371,-3414.726993898989
3372,-3414.0585184403517
3373,-3413.6175188712605
3374,-3414.1476882178695
3375,-3413.8635491521754
3376,-3414.9862593180032
3377,-3416.1516853512867
3378,-3416.1995508729583
3379,-3416.3441142601378
3380,-3415.3295350933304
3381,-3415.700536533476
3382,-3414.129740213323
3383,-3413.91629749857
3384,-3412.4727621321654
3385,-3412.391470326985
3386,-3412.509296096598
3387,-3412.317874193944
3388,-3411.910722935355
3389,-3411.772720725925
3390,-3412.3996240959814
3391,-3412.270801037298
3392,-3412.3514423108295
3393,-3412.294057712479
3394,-3411.6834551330094
3395,-3411.6122604200978
3396,-3411.3933825398153
3397,-3411.339929575299
3398,-3411.38879830369
3399,-3412.506799083707
3400,-3412.4180429635853
3401,-3411.627028964359
3402,-3411.638768192973
3403,-3411.4622957459974
3404,-3412.1267615219713
3405,-3411.973083819595
3406,-3412.176698813897
3407,-3411.93149337022
3408,-3412.00155782767
3409,-3411.6630030034476
3410,-3413.2154215591713
3411,-3412.2812696761353
3412,-3411.352325608349
3413,-3412.1164834661613
3414,-3411.5396559449437
3415,-3411.64391659745
3416,-3411.169197951499
3417,-3411.195977007221
3418,-3412.897245624401
3419,-3412.7010142179515
3420,-3412.466307063002
3421,-3412.004687888468
3422,-3411.039614620393
3423,-3411.2271858507406
3424,-3411.7737261413367
