,C1_lm,a_gamma_lm,b_gamma_lm,coef_flow,beta,const_flow,stage_flow,std_lm,met_input
2448,30592014.150,1.000,37.210,-6152.987,1.228,-38845.528,15.500,110836.818,Rch_000
2449,30592014.150,1.000,37.210,-6152.987,1.228,-38709.653,15.500,110836.818,Rch_000
2450,30592014.150,1.000,37.210,-6153.537,1.228,-38709.653,15.500,110836.818,Rch_000
2451,30522666.704,1.000,37.210,-6153.537,1.228,-38709.653,15.500,110836.818,Rch_000
2452,30522666.704,1.000,37.210,-6153.537,1.228,-38709.653,15.500,110836.818,Rch_000
2453,30522666.704,1.000,37.210,-6140.976,1.228,-38709.653,15.500,110836.818,Rch_000
2454,30419406.992,1.000,37.210,-6140.976,1.228,-38709.653,15.500,110836.818,Rch_000
2455,30419406.992,1.000,37.210,-6111.489,1.228,-38709.653,15.500,110836.818,Rch_000
2456,30419406.992,1.000,37.210,-6088.008,1.228,-38709.653,15.500,110836.818,Rch_000
2457,30419406.992,1.000,37.210,-6088.008,1.234,-38709.653,15.500,110836.818,Rch_000
2458,30419406.992,1.000,37.210,-6088.008,1.234,-38709.653,15.500,112259.302,Rch_000
2459,30419406.992,1.000,37.210,-6088.008,1.234,-38709.653,15.500,112259.302,Rch_000
2460,30419406.992,1.000,36.700,-6088.008,1.234,-38709.653,15.500,112259.302,Rch_000
2461,30419406.992,1.000,36.700,-6049.311,1.234,-38709.653,15.500,112259.302,Rch_000
2462,30419406.992,1.000,36.700,-6049.311,1.234,-38709.653,15.500,108684.016,Rch_000
2463,30409403.308,1.000,36.700,-6049.311,1.234,-38709.653,15.500,108684.016,Rch_000
2464,30409403.308,1.000,36.700,-6055.893,1.234,-38709.653,15.500,108684.016,Rch_000
2465,30409403.308,1.000,36.700,-6055.893,1.234,-38709.653,15.500,110288.840,Rch_000
2466,30409403.308,1.000,36.700,-6071.338,1.234,-38709.653,15.500,110288.840,Rch_000
2467,30409403.308,1.000,36.828,-6071.338,1.234,-38709.653,15.500,110288.840,Rch_000
2468,30409403.308,1.000,36.828,-6071.338,1.234,-38709.653,15.500,113538.773,Rch_000
2469,30409403.308,1.000,36.828,-6059.803,1.234,-38709.653,15.500,113538.773,Rch_000
2470,30409403.308,1.000,36.885,-6059.803,1.234,-38709.653,15.500,113538.773,Rch_000
2471,30409403.308,1.000,37.469,-6059.803,1.234,-38709.653,15.500,113538.773,Rch_000
2472,30409403.308,1.000,37.469,-6059.803,1.234,-38709.653,15.500,115886.436,Rch_000
2473,30409403.308,1.000,37.469,-6034.593,1.234,-38709.653,15.500,115886.436,Rch_000
2474,30409403.308,1.000,37.469,-6034.593,1.234,-38709.653,15.500,114099.103,Rch_000
2475,30409403.308,1.000,37.469,-6059.600,1.234,-38709.653,15.500,114099.103,Rch_000
2476,30409403.308,1.000,37.633,-6059.600,1.234,-38709.653,15.500,114099.103,Rch_000
2477,30409403.308,1.000,37.325,-6059.600,1.234,-38709.653,15.500,114099.103,Rch_000
2478,30409403.308,1.000,37.895,-6059.600,1.234,-38709.653,15.500,114099.103,Rch_000
2479,30409403.308,1.000,37.895,-6059.600,1.229,-38709.653,15.500,114099.103,Rch_000
2480,30409403.308,1.000,37.895,-6059.600,1.229,-39019.130,15.500,114099.103,Rch_000
2481,30409403.308,1.000,37.895,-6059.600,1.229,-39019.130,15.500,116994.767,Rch_000
2482,30409403.308,1.000,37.895,-6059.116,1.229,-39019.130,15.500,116994.767,Rch_000
2483,30398717.850,1.000,37.895,-6059.116,1.229,-39019.130,15.500,116994.767,Rch_000
2484,30398717.850,1.000,37.895,-6059.116,1.228,-39019.130,15.500,116994.767,Rch_000
2485,30398717.850,1.000,37.957,-6059.116,1.228,-39019.130,15.500,116994.767,Rch_000
2486,30398717.850,1.000,37.957,-6059.116,1.228,-39019.130,15.500,112125.884,Rch_000
2487,30398717.850,1.000,38.621,-6059.116,1.228,-39019.130,15.500,112125.884,Rch_000
2488,30398717.850,1.000,38.463,-6059.116,1.228,-39019.130,15.500,112125.884,Rch_000
2489,30398717.850,1.000,38.463,-6059.116,1.226,-39019.130,15.500,112125.884,Rch_000
2490,30398717.850,1.000,38.463,-6059.116,1.226,-39019.130,15.500,110578.499,Rch_000
2491,30398717.850,1.000,38.463,-6081.756,1.226,-39019.130,15.500,110578.499,Rch_000
2492,30398717.850,1.000,37.923,-6081.756,1.226,-39019.130,15.500,110578.499,Rch_000
2493,30398717.850,1.000,37.758,-6081.756,1.226,-39019.130,15.500,110578.499,Rch_000
2494,30398717.850,1.000,38.354,-6081.756,1.226,-39019.130,15.500,110578.499,Rch_000
2495,30398717.850,1.000,38.354,-6081.756,1.226,-39015.887,15.500,110578.499,Rch_000
2496,30398717.850,1.000,38.125,-6081.756,1.226,-39015.887,15.500,110578.499,Rch_000
2497,30398717.850,1.000,38.125,-6081.756,1.224,-39015.887,15.500,110578.499,Rch_000
2498,30398717.850,1.000,38.125,-6081.756,1.224,-39253.464,15.500,110578.499,Rch_000
2499,30398717.850,1.000,38.125,-6081.756,1.224,-39253.464,15.500,106726.702,Rch_000
2500,30398717.850,1.000,38.125,-6088.405,1.224,-39253.464,15.500,106726.702,Rch_000
2501,30398717.850,1.000,38.125,-6088.405,1.224,-39031.179,15.500,106726.702,Rch_000
2502,30398717.850,1.000,38.436,-6088.405,1.224,-39031.179,15.500,106726.702,Rch_000
2503,30398717.850,1.000,38.213,-6088.405,1.224,-39031.179,15.500,106726.702,Rch_000
2504,30398717.850,1.000,38.213,-6088.405,1.224,-39031.179,15.500,101782.570,Rch_000
2505,30398717.850,1.000,38.213,-6088.405,1.224,-39031.179,15.500,101782.570,Rch_000
2506,30398717.850,1.000,38.213,-6088.405,1.224,-39031.179,15.500,110392.808,Rch_000
2507,30398717.850,1.000,37.772,-6088.405,1.224,-39031.179,15.500,110392.808,Rch_000
2508,30398717.850,1.000,38.452,-6088.405,1.224,-39031.179,15.500,110392.808,Rch_000
2509,30398717.850,1.000,38.579,-6088.405,1.224,-39031.179,15.500,110392.808,Rch_000
2510,30398717.850,1.000,38.579,-6088.405,1.223,-39031.179,15.500,110392.808,Rch_000
2511,30398717.850,1.000,39.006,-6088.405,1.223,-39031.179,15.500,110392.808,Rch_000
2512,30398717.850,1.000,39.006,-6102.571,1.223,-39031.179,15.500,110392.808,Rch_000
2513,30398717.850,1.000,39.006,-6102.571,1.223,-39031.179,15.500,113109.497,Rch_000
2514,30398717.850,1.000,39.006,-6109.497,1.223,-39031.179,15.500,113109.497,Rch_000
2515,30422484.859,1.000,39.006,-6109.497,1.223,-39031.179,15.500,113109.497,Rch_000
2516,30422484.859,1.000,38.905,-6109.497,1.223,-39031.179,15.500,113109.497,Rch_000
2517,30422484.859,1.000,38.905,-6109.497,1.222,-39031.179,15.500,113109.497,Rch_000
2518,30422484.859,1.000,38.905,-6109.497,1.222,-39031.179,15.500,114709.959,Rch_000
2519,30422484.859,1.000,38.905,-6109.497,1.222,-39031.179,15.500,106964.792,Rch_000
2520,30422484.859,1.000,38.905,-6109.497,1.225,-39031.179,15.500,106964.792,Rch_000
2521,30422484.859,1.000,38.905,-6106.940,1.225,-39031.179,15.500,106964.792,Rch_000
2522,30422484.859,1.000,38.904,-6106.940,1.225,-39031.179,15.500,106964.792,Rch_000
2523,30422484.859,1.000,38.904,-6106.940,1.225,-39031.179,15.500,104508.374,Rch_000
2524,30422484.859,1.000,38.904,-6106.940,1.222,-39031.179,15.500,104508.374,Rch_000
2525,30475513.833,1.000,38.904,-6106.940,1.222,-39031.179,15.500,104508.374,Rch_000
2526,30475513.833,1.000,38.904,-6106.940,1.225,-39031.179,15.500,104508.374,Rch_000
2527,30475513.833,1.000,38.904,-6116.684,1.225,-39031.179,15.500,104508.374,Rch_000
2528,30475513.833,1.000,38.558,-6116.684,1.225,-39031.179,15.500,104508.374,Rch_000
2529,30475513.833,1.000,38.536,-6116.684,1.225,-39031.179,15.500,104508.374,Rch_000
2530,30475513.833,1.000,38.536,-6134.097,1.225,-39031.179,15.500,104508.374,Rch_000
2531,30475513.833,1.000,38.536,-6118.503,1.225,-39031.179,15.500,104508.374,Rch_000
2532,30388320.213,1.000,38.536,-6118.503,1.225,-39031.179,15.500,104508.374,Rch_000
2533,30388320.213,1.000,38.536,-6121.111,1.225,-39031.179,15.500,104508.374,Rch_000
2534,30388320.213,1.000,38.536,-6121.111,1.220,-39031.179,15.500,104508.374,Rch_000
2535,30388320.213,1.000,38.050,-6121.111,1.220,-39031.179,15.500,104508.374,Rch_000
2536,30388320.213,1.000,38.050,-6121.111,1.221,-39031.179,15.500,104508.374,Rch_000
2537,30388320.213,1.000,38.050,-6121.111,1.221,-39070.598,15.500,104508.374,Rch_000
2538,30388320.213,1.000,38.050,-6121.111,1.224,-39070.598,15.500,104508.374,Rch_000
2539,30388320.213,1.000,38.050,-6109.092,1.224,-39070.598,15.500,104508.374,Rch_000
2540,30388320.213,1.000,38.050,-6109.092,1.224,-39070.598,15.500,97958.008,Rch_000
2541,30388320.213,1.000,38.050,-6110.599,1.224,-39070.598,15.500,97958.008,Rch_000
2542,30388320.213,1.000,38.086,-6110.599,1.224,-39070.598,15.500,97958.008,Rch_000
2543,30432368.034,1.000,38.086,-6110.599,1.224,-39070.598,15.500,97958.008,Rch_000
2544,30432368.034,1.000,38.086,-6105.123,1.224,-39070.598,15.500,97958.008,Rch_000
2545,30432368.034,1.000,38.086,-6105.123,1.224,-39070.598,15.500,100137.361,Rch_000
2546,30432368.034,1.000,38.086,-6105.123,1.224,-39070.598,15.500,100137.361,Rch_000
2547,30432368.034,1.000,38.086,-6105.123,1.224,-39070.598,15.500,101955.862,Rch_000
2548,30432368.034,1.000,37.709,-6105.123,1.224,-39070.598,15.500,101955.862,Rch_000
2549,30432368.034,1.000,37.709,-6105.123,1.224,-39070.598,15.500,104536.053,Rch_000
2550,30304777.399,1.000,37.709,-6105.123,1.224,-39070.598,15.500,104536.053,Rch_000
2551,30369467.119,1.000,37.709,-6105.123,1.224,-39070.598,15.500,104536.053,Rch_000
2552,30369467.119,1.000,37.709,-6128.044,1.224,-39070.598,15.500,104536.053,Rch_000
2553,30369467.119,1.000,37.709,-6128.044,1.221,-39070.598,15.500,104536.053,Rch_000
2554,30369467.119,1.000,37.709,-6128.044,1.221,-39070.598,15.500,105780.474,Rch_000
2555,30369467.119,1.000,37.709,-6123.819,1.221,-39070.598,15.500,105780.474,Rch_000
2556,30369467.119,1.000,37.887,-6123.819,1.221,-39070.598,15.500,105780.474,Rch_000
2557,30369467.119,1.000,38.192,-6123.819,1.221,-39070.598,15.500,105780.474,Rch_000
2558,30369467.119,1.000,38.192,-6123.819,1.221,-39070.598,15.500,109640.852,Rch_000
2559,30369467.119,1.000,37.697,-6123.819,1.221,-39070.598,15.500,109640.852,Rch_000
2560,30369467.119,1.000,37.697,-6116.911,1.221,-39070.598,15.500,109640.852,Rch_000
2561,30341712.085,1.000,37.697,-6116.911,1.221,-39070.598,15.500,109640.852,Rch_000
2562,30341712.085,1.000,37.697,-6116.911,1.221,-39070.598,15.500,106345.306,Rch_000
2563,30341712.085,1.000,37.697,-6116.911,1.223,-39070.598,15.500,106345.306,Rch_000
2564,30341712.085,1.000,37.697,-6118.736,1.223,-39070.598,15.500,106345.306,Rch_000
2565,30341712.085,1.000,37.697,-6118.736,1.221,-39070.598,15.500,106345.306,Rch_000
2566,30341712.085,1.000,37.697,-6146.623,1.221,-39070.598,15.500,106345.306,Rch_000
2567,30341712.085,1.000,38.034,-6146.623,1.221,-39070.598,15.500,106345.306,Rch_000
2568,30341712.085,1.000,38.034,-6153.563,1.221,-39070.598,15.500,106345.306,Rch_000
2569,30531774.500,1.000,38.034,-6153.563,1.221,-39070.598,15.500,106345.306,Rch_000
2570,30531774.500,1.000,38.034,-6153.563,1.221,-39070.598,15.500,109172.839,Rch_000
2571,30439231.130,1.000,38.034,-6153.563,1.221,-39070.598,15.500,109172.839,Rch_000
2572,30468450.498,1.000,38.034,-6153.563,1.221,-39070.598,15.500,109172.839,Rch_000
2573,30468450.498,1.000,38.354,-6153.563,1.221,-39070.598,15.500,109172.839,Rch_000
2574,30468450.498,1.000,38.410,-6153.563,1.221,-39070.598,15.500,109172.839,Rch_000
2575,30468450.498,1.000,38.410,-6153.563,1.221,-39070.598,15.500,111752.610,Rch_000
2576,30468450.498,1.000,38.410,-6154.120,1.221,-39070.598,15.500,111752.610,Rch_000
2577,30468450.498,1.000,38.410,-6154.120,1.221,-39070.598,15.500,108690.596,Rch_000
2578,30468450.498,1.000,38.274,-6154.120,1.221,-39070.598,15.500,108690.596,Rch_000
2579,30468450.498,1.000,38.889,-6154.120,1.221,-39070.598,15.500,108690.596,Rch_000
2580,30468450.498,1.000,38.889,-6164.964,1.221,-39070.598,15.500,108690.596,Rch_000
2581,30468450.498,1.000,38.832,-6164.964,1.221,-39070.598,15.500,108690.596,Rch_000
2582,30468450.498,1.000,38.832,-6164.964,1.218,-39070.598,15.500,108690.596,Rch_000
2583,30468450.498,1.000,38.832,-6195.113,1.218,-39070.598,15.500,108690.596,Rch_000
2584,30468450.498,1.000,38.832,-6195.113,1.218,-39070.598,15.500,107716.372,Rch_000
2585,30468450.498,1.000,38.832,-6182.555,1.218,-39070.598,15.500,107716.372,Rch_000
2586,30468450.498,1.000,38.832,-6182.555,1.218,-39070.598,15.500,110469.032,Rch_000
2587,30430802.650,1.000,38.832,-6182.555,1.218,-39070.598,15.500,110469.032,Rch_000
2588,30430802.650,1.000,38.832,-6182.555,1.218,-39070.598,15.500,116024.277,Rch_000
2589,30485033.964,1.000,38.832,-6182.555,1.218,-39070.598,15.500,116024.277,Rch_000
2590,30485033.964,1.000,38.832,-6182.555,1.221,-39070.598,15.500,116024.277,Rch_000
2591,30485033.964,1.000,38.832,-6182.555,1.221,-39070.598,15.500,109063.110,Rch_000
2592,30485033.964,1.000,38.832,-6178.667,1.221,-39070.598,15.500,109063.110,Rch_000
2593,30529226.293,1.000,38.832,-6178.667,1.221,-39070.598,15.500,109063.110,Rch_000
2594,30529226.293,1.000,38.832,-6168.659,1.221,-39070.598,15.500,109063.110,Rch_000
2595,30445202.510,1.000,38.832,-6168.659,1.221,-39070.598,15.500,109063.110,Rch_000
2596,30445202.510,1.000,38.287,-6168.659,1.221,-39070.598,15.500,109063.110,Rch_000
2597,30445202.510,1.000,38.287,-6137.620,1.221,-39070.598,15.500,109063.110,Rch_000
2598,30445202.510,1.000,37.794,-6137.620,1.221,-39070.598,15.500,109063.110,Rch_000
2599,30385781.822,1.000,37.794,-6137.620,1.221,-39070.598,15.500,109063.110,Rch_000
2600,30385781.822,1.000,37.794,-6131.131,1.221,-39070.598,15.500,109063.110,Rch_000
2601,30385781.822,1.000,37.794,-6131.131,1.223,-39070.598,15.500,109063.110,Rch_000
2602,30385781.822,1.000,37.794,-6131.131,1.220,-39070.598,15.500,109063.110,Rch_000
2603,30385781.822,1.000,38.267,-6131.131,1.220,-39070.598,15.500,109063.110,Rch_000
2604,30385781.822,1.000,38.267,-6131.131,1.223,-39070.598,15.500,109063.110,Rch_000
2605,30385781.822,1.000,38.267,-6125.569,1.223,-39070.598,15.500,109063.110,Rch_000
2606,30385781.822,1.000,38.267,-6124.956,1.223,-39070.598,15.500,109063.110,Rch_000
2607,30385781.822,1.000,38.267,-6124.956,1.223,-38788.669,15.500,109063.110,Rch_000
2608,30385781.822,1.000,38.193,-6124.956,1.223,-38788.669,15.500,109063.110,Rch_000
2609,30385781.822,1.000,38.193,-6124.956,1.223,-38788.669,15.500,117021.473,Rch_000
2610,30387663.201,1.000,38.193,-6124.956,1.223,-38788.669,15.500,117021.473,Rch_000
2611,30381081.497,1.000,38.193,-6124.956,1.223,-38788.669,15.500,117021.473,Rch_000
2612,30381081.497,1.000,38.193,-6130.955,1.223,-38788.669,15.500,117021.473,Rch_000
2613,30381081.497,1.000,38.193,-6130.955,1.223,-38788.669,15.500,117027.211,Rch_000
2614,30381081.497,1.000,38.193,-6130.955,1.223,-38788.669,15.500,118240.849,Rch_000
2615,30381081.497,1.000,38.193,-6141.845,1.223,-38788.669,15.500,118240.849,Rch_000
2616,30381081.497,1.000,38.193,-6141.845,1.223,-38788.669,15.500,114684.161,Rch_000
2617,30381081.497,1.000,38.193,-6141.845,1.223,-38788.669,15.500,114684.161,Rch_000
2618,30381081.497,1.000,38.660,-6141.845,1.223,-38788.669,15.500,114684.161,Rch_000
2619,30381081.497,1.000,38.660,-6141.845,1.223,-38788.669,15.500,111379.869,Rch_000
2620,30381081.497,1.000,38.660,-6162.900,1.223,-38788.669,15.500,111379.869,Rch_000
2621,30381081.497,1.000,38.660,-6162.900,1.219,-38788.669,15.500,111379.869,Rch_000
2622,30381081.497,1.000,38.660,-6162.900,1.219,-38788.669,15.500,115983.045,Rch_000
2623,30381081.497,1.000,38.660,-6162.900,1.219,-38788.669,15.500,114220.412,Rch_000
2624,30381081.497,1.000,38.660,-6163.717,1.219,-38788.669,15.500,114220.412,Rch_000
2625,30381081.497,1.000,38.660,-6163.717,1.219,-38788.669,15.500,107091.357,Rch_000
2626,30381081.497,1.000,38.660,-6165.120,1.219,-38788.669,15.500,107091.357,Rch_000
2627,30381081.497,1.000,38.660,-6165.120,1.219,-38788.669,15.500,113354.631,Rch_000
2628,30381081.497,1.000,38.660,-6165.120,1.221,-38788.669,15.500,113354.631,Rch_000
2629,30381081.497,1.000,38.660,-6165.120,1.221,-38788.669,15.500,106936.761,Rch_000
2630,30381081.497,1.000,38.660,-6154.166,1.221,-38788.669,15.500,106936.761,Rch_000
2631,30381081.497,1.000,37.980,-6154.166,1.221,-38788.669,15.500,106936.761,Rch_000
2632,30381081.497,1.000,38.659,-6154.166,1.221,-38788.669,15.500,106936.761,Rch_000
2633,30381081.497,1.000,38.659,-6154.166,1.221,-38788.669,15.500,100803.477,Rch_000
2634,30439758.281,1.000,38.659,-6154.166,1.221,-38788.669,15.500,100803.477,Rch_000
2635,30439758.281,1.000,38.659,-6154.166,1.221,-38788.669,15.500,100213.815,Rch_000
2636,30439758.281,1.000,38.659,-6155.637,1.221,-38788.669,15.500,100213.815,Rch_000
2637,30439758.281,1.000,38.659,-6155.637,1.221,-38788.669,15.500,106057.248,Rch_000
2638,30439758.281,1.000,38.511,-6155.637,1.221,-38788.669,15.500,106057.248,Rch_000
2639,30388719.893,1.000,38.511,-6155.637,1.221,-38788.669,15.500,106057.248,Rch_000
2640,30388719.893,1.000,38.511,-6169.824,1.221,-38788.669,15.500,106057.248,Rch_000
2641,30388719.893,1.000,38.511,-6169.824,1.221,-38788.669,15.500,110879.824,Rch_000
2642,30388719.893,1.000,38.511,-6148.859,1.221,-38788.669,15.500,110879.824,Rch_000
2643,30388719.893,1.000,38.511,-6148.859,1.222,-38788.669,15.500,110879.824,Rch_000
2644,30388719.893,1.000,37.896,-6148.859,1.222,-38788.669,15.500,110879.824,Rch_000
2645,30388719.893,1.000,37.896,-6148.859,1.222,-38788.669,15.500,110896.418,Rch_000
2646,30388719.893,1.000,37.896,-6148.859,1.224,-38788.669,15.500,110896.418,Rch_000
2647,30388719.893,1.000,37.896,-6148.859,1.224,-38788.669,15.500,115461.058,Rch_000
2648,30388719.893,1.000,37.896,-6168.933,1.224,-38788.669,15.500,115461.058,Rch_000
2649,30388719.893,1.000,37.896,-6168.933,1.224,-38788.669,15.500,114819.773,Rch_000
2650,30388719.893,1.000,37.896,-6168.933,1.224,-38788.669,15.500,109076.521,Rch_000
2651,30388719.893,1.000,37.545,-6168.933,1.224,-38788.669,15.500,109076.521,Rch_000
2652,30388719.893,1.000,37.545,-6144.871,1.224,-38788.669,15.500,109076.521,Rch_000
2653,30388719.893,1.000,37.545,-6144.871,1.224,-38788.669,15.500,108090.753,Rch_000
2654,30388719.893,1.000,37.545,-6138.857,1.224,-38788.669,15.500,108090.753,Rch_000
2655,30388719.893,1.000,37.458,-6138.857,1.224,-38788.669,15.500,108090.753,Rch_000
2656,30388719.893,1.000,37.458,-6138.857,1.224,-38693.900,15.500,108090.753,Rch_000
2657,30388719.893,1.000,37.494,-6138.857,1.224,-38693.900,15.500,108090.753,Rch_000
2658,30388719.893,1.000,37.494,-6138.857,1.224,-38693.900,15.500,110689.996,Rch_000
2659,30388719.893,1.000,37.494,-6138.857,1.224,-38693.900,15.500,103205.949,Rch_000
2660,30388719.893,1.000,37.810,-6138.857,1.224,-38693.900,15.500,103205.949,Rch_000
2661,30405401.714,1.000,37.810,-6138.857,1.224,-38693.900,15.500,103205.949,Rch_000
2662,30405401.714,1.000,38.115,-6138.857,1.224,-38693.900,15.500,103205.949,Rch_000
2663,30405401.714,1.000,38.115,-6138.857,1.224,-38693.900,15.500,103205.949,Rch_000
2664,30405401.714,1.000,38.115,-6144.286,1.224,-38693.900,15.500,103205.949,Rch_000
2665,30405401.714,1.000,38.115,-6144.286,1.224,-38693.900,15.500,112179.243,Rch_000
2666,30405401.714,1.000,38.380,-6144.286,1.224,-38693.900,15.500,112179.243,Rch_000
2667,30405401.714,1.000,38.380,-6122.478,1.224,-38693.900,15.500,112179.243,Rch_000
2668,30405401.714,1.000,38.398,-6122.478,1.224,-38693.900,15.500,112179.243,Rch_000
2669,30405401.714,1.000,38.398,-6132.649,1.224,-38693.900,15.500,112179.243,Rch_000
2670,30405401.714,1.000,38.234,-6132.649,1.224,-38693.900,15.500,112179.243,Rch_000
2671,30405401.714,1.000,38.234,-6132.649,1.224,-38693.900,15.500,107769.682,Rch_000
2672,30405401.714,1.000,38.234,-6129.630,1.224,-38693.900,15.500,107769.682,Rch_000
2673,30405401.714,1.000,38.234,-6129.630,1.224,-38693.900,15.500,108683.922,Rch_000
2674,30405401.714,1.000,38.234,-6129.630,1.224,-38693.900,15.500,111798.046,Rch_000
2675,30405401.714,1.000,38.234,-6129.630,1.224,-38693.900,15.500,108557.157,Rch_000
2676,30405401.714,1.000,38.234,-6150.655,1.224,-38693.900,15.500,108557.157,Rch_000
2677,30405401.714,1.000,38.234,-6150.655,1.224,-38693.900,15.500,106371.548,Rch_000
2678,30405401.714,1.000,37.880,-6150.655,1.224,-38693.900,15.500,106371.548,Rch_000
2679,30405401.714,1.000,37.880,-6151.157,1.224,-38693.900,15.500,106371.548,Rch_000
2680,30405401.714,1.000,37.979,-6151.157,1.224,-38693.900,15.500,106371.548,Rch_000
2681,30405401.714,1.000,37.979,-6154.842,1.224,-38693.900,15.500,106371.548,Rch_000
2682,30405401.714,1.000,37.979,-6119.138,1.224,-38693.900,15.500,106371.548,Rch_000
2683,30405401.714,1.000,37.979,-6119.138,1.228,-38693.900,15.500,106371.548,Rch_000
2684,30405401.714,1.000,37.834,-6119.138,1.228,-38693.900,15.500,106371.548,Rch_000
2685,30405401.714,1.000,37.834,-6119.138,1.227,-38693.900,15.500,106371.548,Rch_000
2686,30405401.714,1.000,37.638,-6119.138,1.227,-38693.900,15.500,106371.548,Rch_000
2687,30405401.714,1.000,37.638,-6126.026,1.227,-38693.900,15.500,106371.548,Rch_000
2688,30405401.714,1.000,37.638,-6126.026,1.226,-38693.900,15.500,106371.548,Rch_000
2689,30405401.714,1.000,37.681,-6126.026,1.226,-38693.900,15.500,106371.548,Rch_000
2690,30405401.714,1.000,38.020,-6126.026,1.226,-38693.900,15.500,106371.548,Rch_000
2691,30405401.714,1.000,38.020,-6135.390,1.226,-38693.900,15.500,106371.548,Rch_000
2692,30405401.714,1.000,38.020,-6135.390,1.226,-38693.900,15.500,112003.740,Rch_000
2693,30405401.714,1.000,38.020,-6135.390,1.226,-38693.900,15.500,108405.882,Rch_000
2694,30405401.714,1.000,37.443,-6135.390,1.226,-38693.900,15.500,108405.882,Rch_000
2695,30405401.714,1.000,37.443,-6110.249,1.226,-38693.900,15.500,108405.882,Rch_000
2696,30405401.714,1.000,37.443,-6110.249,1.226,-38693.900,15.500,112074.000,Rch_000
2697,30405401.714,1.000,37.443,-6138.666,1.226,-38693.900,15.500,112074.000,Rch_000
2698,30405401.714,1.000,37.227,-6138.666,1.226,-38693.900,15.500,112074.000,Rch_000
2699,30405401.714,1.000,37.227,-6101.515,1.226,-38693.900,15.500,112074.000,Rch_000
2700,30405401.714,1.000,37.227,-6101.515,1.226,-38693.900,15.500,109472.521,Rch_000
2701,30405401.714,1.000,37.227,-6101.515,1.226,-38693.900,15.500,115060.027,Rch_000
2702,30405401.714,1.000,37.227,-6134.397,1.226,-38693.900,15.500,115060.027,Rch_000
2703,30405401.714,1.000,37.346,-6134.397,1.226,-38693.900,15.500,115060.027,Rch_000
2704,30405401.714,1.000,37.346,-6135.088,1.226,-38693.900,15.500,115060.027,Rch_000
2705,30405401.714,1.000,37.237,-6135.088,1.226,-38693.900,15.500,115060.027,Rch_000
2706,30405401.714,1.000,37.237,-6135.088,1.226,-38693.900,15.500,105203.044,Rch_000
2707,30405401.714,1.000,37.885,-6135.088,1.226,-38693.900,15.500,105203.044,Rch_000
2708,30405401.714,1.000,37.885,-6135.558,1.226,-38693.900,15.500,105203.044,Rch_000
2709,30405401.714,1.000,38.434,-6135.558,1.226,-38693.900,15.500,105203.044,Rch_000
2710,30565490.900,1.000,38.434,-6135.558,1.226,-38693.900,15.500,105203.044,Rch_000
2711,30565490.900,1.000,38.714,-6135.558,1.226,-38693.900,15.500,105203.044,Rch_000
2712,30565490.900,1.000,38.911,-6135.558,1.226,-38693.900,15.500,105203.044,Rch_000
2713,30565490.900,1.000,38.911,-6135.558,1.226,-38693.900,15.500,106918.893,Rch_000
2714,30565490.900,1.000,38.911,-6135.558,1.226,-39245.170,15.500,106918.893,Rch_000
2715,30565490.900,1.000,38.911,-6135.558,1.226,-39245.170,15.500,110333.532,Rch_000
2716,30565490.900,1.000,38.945,-6135.558,1.226,-39245.170,15.500,110333.532,Rch_000
2717,30565490.900,1.000,38.945,-6115.487,1.226,-39245.170,15.500,110333.532,Rch_000
2718,30565490.900,1.000,38.870,-6115.487,1.226,-39245.170,15.500,110333.532,Rch_000
2719,30565490.900,1.000,38.870,-6115.487,1.226,-39245.170,15.500,108656.474,Rch_000
2720,30634878.883,1.000,38.870,-6115.487,1.226,-39245.170,15.500,108656.474,Rch_000
2721,30634878.883,1.000,38.870,-6115.487,1.229,-39245.170,15.500,108656.474,Rch_000
2722,30634878.883,1.000,38.275,-6115.487,1.229,-39245.170,15.500,108656.474,Rch_000
2723,30634878.883,1.000,38.275,-6079.560,1.229,-39245.170,15.500,108656.474,Rch_000
2724,30634878.883,1.000,38.275,-6079.560,1.230,-39245.170,15.500,108656.474,Rch_000
2725,30634878.883,1.000,38.220,-6079.560,1.230,-39245.170,15.500,108656.474,Rch_000
2726,30634878.883,1.000,38.220,-6079.560,1.230,-39245.170,15.500,108219.477,Rch_000
2727,30634878.883,1.000,38.652,-6079.560,1.230,-39245.170,15.500,108219.477,Rch_000
2728,30634878.883,1.000,38.652,-6097.588,1.230,-39245.170,15.500,108219.477,Rch_000
2729,30634878.883,1.000,38.573,-6097.588,1.230,-39245.170,15.500,108219.477,Rch_000
2730,30634878.883,1.000,37.985,-6097.588,1.230,-39245.170,15.500,108219.477,Rch_000
2731,30652563.776,1.000,37.985,-6097.588,1.230,-39245.170,15.500,108219.477,Rch_000
2732,30652563.776,1.000,37.985,-6097.588,1.230,-39245.170,15.500,115397.396,Rch_000
2733,30652563.776,1.000,37.763,-6097.588,1.230,-39245.170,15.500,115397.396,Rch_000
2734,30652563.776,1.000,37.693,-6097.588,1.230,-39245.170,15.500,115397.396,Rch_000
2735,30652563.776,1.000,37.693,-6097.588,1.230,-39245.170,15.500,112558.119,Rch_000
2736,30652563.776,1.000,38.319,-6097.588,1.230,-39245.170,15.500,112558.119,Rch_000
2737,30652563.776,1.000,37.974,-6097.588,1.230,-39245.170,15.500,112558.119,Rch_000
