,0
3874,-3402.2836337266144
3875,-3401.0922946416586
3876,-3402.3434973882677
3877,-3402.360830350558
3878,-3403.5443307811543
3879,-3403.5633986147996
3880,-3402.1282924318284
3881,-3400.5394553964497
3882,-3400.5411812605075
3883,-3400.552724949002
3884,-3400.539610289693
3885,-3400.754100328865
3886,-3400.7771342837177
3887,-3400.7861320045795
3888,-3400.773661801593
3889,-3400.3684517482525
3890,-3400.2068866603695
3891,-3400.2267021993803
3892,-3400.5782333156026
3893,-3400.578386279768
3894,-3400.578497447054
3895,-3400.5785049972947
3896,-3400.577398656197
3897,-3400.8317698173514
3898,-3400.8312741290833
3899,-3400.8312250200743
3900,-3401.0263487283946
3901,-3401.0018072702187
3902,-3400.596482828334
3903,-3400.590302632904
3904,-3401.3314697523438
3905,-3401.3028349064944
3906,-3401.317602139532
3907,-3401.1661833298735
3908,-3401.151125871408
3909,-3401.1348260609434
3910,-3401.361742068533
3911,-3401.3899120378883
3912,-3401.6541355264944
3913,-3401.654071223754
3914,-3401.6619550415303
3915,-3401.746860871106
3916,-3401.747326329777
3917,-3403.590268576756
3918,-3403.3991978254467
3919,-3403.3902828472465
3920,-3404.602033637674
3921,-3404.604151042994
3922,-3403.8203770092523
3923,-3401.259588507987
3924,-3400.9912045927995
3925,-3400.9963105331262
3926,-3401.4044179697657
3927,-3401.619641986352
3928,-3401.8119310808083
3929,-3401.7945763534563
3930,-3402.190977684897
3931,-3402.1749880318325
3932,-3402.1656953376605
3933,-3401.8396244149726
3934,-3401.1830624218155
3935,-3400.9033554685934
3936,-3400.8209674530735
3937,-3400.8240694580563
3938,-3400.836385243097
3939,-3400.832335337661
3940,-3401.4129008085724
3941,-3401.2119064198773
3942,-3401.2203312374413
3943,-3403.6853513379137
3944,-3403.9794030202847
3945,-3403.7333540726777
3946,-3402.4903200285235
3947,-3401.8572659416654
3948,-3401.846959628166
3949,-3401.705390138145
3950,-3401.727380464626
3951,-3403.1286032035428
3952,-3403.1342605622694
3953,-3403.8376908476303
3954,-3403.8336370782135
3955,-3404.486056604043
3956,-3404.958958540268
3957,-3404.3398096367146
3958,-3404.3217266199463
3959,-3404.3103076332677
3960,-3404.2930736548115
3961,-3404.296459165855
3962,-3404.9269093940784
3963,-3404.352752652498
3964,-3404.3714026317657
3965,-3404.362669082965
3966,-3401.9379496276297
3967,-3402.0916330665486
3968,-3403.104245061265
3969,-3402.0579004433343
3970,-3402.0565186100384
3971,-3401.182381262835
3972,-3400.9342392992216
3973,-3401.45870112978
3974,-3401.4588549866303
3975,-3401.4607439811443
3976,-3401.458169923143
3977,-3400.980365448151
3978,-3400.9963669589856
3979,-3403.291524814713
3980,-3403.2815589340207
3981,-3403.5377558764367
3982,-3401.8588709735677
3983,-3399.9687471973966
3984,-3400.9783071591755
3985,-3399.847408909368
3986,-3399.8489766259645
3987,-3399.8681614936713
3988,-3399.887803253164
3989,-3399.3209285775747
3990,-3400.463942003842
3991,-3400.4734517181387
3992,-3400.3607275375325
3993,-3400.3614349659683
3994,-3400.3727840831457
3995,-3400.3701853183366
3996,-3400.3725700251453
3997,-3399.147238304595
3998,-3399.1388743737552
3999,-3399.128626779934
4000,-3399.1786698087835
4001,-3399.1619095164597
4002,-3399.163766523051
4003,-3399.079459199747
4004,-3400.0458402055247
4005,-3400.0338536727777
4006,-3400.0345507142156
4007,-3400.0310736026613
4008,-3399.257788409087
4009,-3399.262460399172
4010,-3399.9533474899026
4011,-3399.971928305891
4012,-3399.9887149533893
4013,-3400.4773460920615
4014,-3400.525459388871
4015,-3400.4472744539917
4016,-3400.449180034777
4017,-3400.448305088559
4018,-3400.210284273214
4019,-3400.7102805529075
4020,-3400.7093862086567
4021,-3400.391309525947
4022,-3400.383024904881
4023,-3400.2043482658128
4024,-3400.394615011619
4025,-3400.3277720862884
4026,-3400.324677093814
4027,-3400.3225338262373
4028,-3400.3161511030785
4029,-3401.5172526278548
4030,-3401.50559861495
4031,-3401.5086421754386
4032,-3401.4944438306366
4033,-3401.116835404948
4034,-3401.1270695436147
4035,-3401.122822372876
4036,-3401.1198146963106
4037,-3401.111794820843
4038,-3401.1234748239726
4039,-3401.1174557814293
4040,-3401.1183545771564
4041,-3401.0706431736617
4042,-3401.075520766081
4043,-3401.0731419543545
4044,-3401.7932409066093
4045,-3401.770794357827
4046,-3401.7879862514665
4047,-3401.8114167318467
4048,-3401.8269635113184
4049,-3401.839382073448
4050,-3401.8399669349105
4051,-3401.8236575401006
4052,-3403.6226942446256
4053,-3403.6157790343536
4054,-3402.4015053072626
4055,-3402.3923864481194
4056,-3402.366911484648
4057,-3402.6180119102482
4058,-3404.3643748718086
4059,-3406.10903927047
4060,-3404.7434916579978
4061,-3404.35647772022
4062,-3404.287171106781
4063,-3404.290625789149
4064,-3404.304717514952
4065,-3404.8142602853195
4066,-3404.291913658947
4067,-3404.3911957653777
4068,-3404.3922581572333
4069,-3404.393229554967
4070,-3404.0658666377876
4071,-3404.07617434672
4072,-3403.5279860910014
4073,-3403.523470398454
4074,-3403.503211427288
4075,-3404.0749952890915
4076,-3405.5969256347557
4077,-3405.594060616093
4078,-3405.5935856396727
4079,-3405.4968447993956
4080,-3405.454364537446
4081,-3405.4597535322027
4082,-3404.355268998168
4083,-3402.6321173380884
4084,-3402.6302662166954
4085,-3403.0054170006297
4086,-3401.5067931160597
4087,-3401.288726686096
4088,-3401.2813432240273
4089,-3401.234606654445
4090,-3401.938028084759
4091,-3402.3831551427957
4092,-3402.3128381329675
4093,-3402.2801103430634
4094,-3402.336905396594
4095,-3402.3734410676107
4096,-3402.3902304739513
4097,-3402.3906932284367
4098,-3402.3736048079236
4099,-3402.3400586683956
4100,-3402.3085322739216
4101,-3402.208826006862
4102,-3401.969958338886
4103,-3401.9473316786534
4104,-3402.0140188638757
4105,-3401.988486224472
4106,-3401.104239158135
4107,-3400.7524880010487
4108,-3399.30831318209
4109,-3399.279509785805
4110,-3399.3000667618007
4111,-3399.5764495586636
4112,-3399.579291419936
4113,-3399.9717390360897
4114,-3399.850886606713
4115,-3399.852549540159
4116,-3399.4403564174227
4117,-3399.4251832476552
4118,-3399.4319721668007
4119,-3400.198031306865
4120,-3400.227725645583
4121,-3400.2340968598082
4122,-3399.8311292545186
4123,-3399.832183455609
4124,-3399.8307273125624
4125,-3399.4536686060133
4126,-3399.449638657884
4127,-3402.8418240686724
4128,-3399.6520495508457
4129,-3399.81271215189
4130,-3399.820509404806
4131,-3399.829597791504
4132,-3401.9714521521123
4133,-3401.992368591713
4134,-3400.6980770565606
4135,-3400.6842341285264
4136,-3400.6753757647125
4137,-3400.6597091811154
4138,-3401.8460014905713
4139,-3401.5367013861887
4140,-3401.547370911534
4141,-3399.807924124292
4142,-3399.8091563581306
4143,-3399.7929426030782
4144,-3399.795280794561
4145,-3399.799661332713
4146,-3399.9876876299977
4147,-3399.987111833252
4148,-3399.7469678286698
4149,-3399.7425107355866
4150,-3398.6037314530595
4151,-3401.029526231689
4152,-3401.0444999905485
4153,-3401.0157501213134
4154,-3401.021562287132
4155,-3399.735550843099
4156,-3399.3868398775726
4157,-3399.1358214546667
4158,-3399.1359162100566
4159,-3399.1358561735315
4160,-3399.1358218454234
4161,-3399.136035977115
4162,-3398.8527085205887
4163,-3398.850490361803
4164,-3398.235456071265
4165,-3398.227370424872
4166,-3398.1542861075113
4167,-3398.353807332217
4168,-3398.3719765491255
4169,-3398.3846337977334
4170,-3398.400668494947
4171,-3400.3504169773782
4172,-3400.4197825583096
4173,-3400.43950664339
4174,-3399.832801304694
4175,-3399.806424254719
4176,-3399.2025053636244
4177,-3399.2262860946685
4178,-3399.1996036144537
4179,-3399.2154497297847
4180,-3398.7193386055205
4181,-3398.372028564117
4182,-3398.182731028433
4183,-3398.1825398892834
4184,-3398.18331041275
4185,-3398.1829658235174
4186,-3398.1826815446684
4187,-3398.2056048297154
4188,-3398.181416826094
4189,-3398.183930928276
4190,-3398.186443000244
4191,-3398.0870123356212
4192,-3398.08013329826
4193,-3398.428737497117
4194,-3399.9785856053486
4195,-3399.975158910849
4196,-3400.4150023677075
4197,-3400.4042612725325
4198,-3400.128541286982
4199,-3398.636918549856
4200,-3399.2389208317636
4201,-3400.0299366142117
4202,-3400.041732675555
4203,-3400.0092009102855
4204,-3398.912869445182
4205,-3398.3556747756193
4206,-3398.3555668136173
4207,-3400.5820584525736
4208,-3400.5961837856867
4209,-3398.1926973041755
4210,-3398.18903429826
4211,-3398.1930328405697
4212,-3398.1999088951143
4213,-3398.1964574178496
4214,-3398.2069411635384
4215,-3398.2114301442934
4216,-3398.2001200435257
4217,-3398.4785737865873
4218,-3398.9079868461977
4219,-3398.7178531382087
4220,-3398.7327685651057
4221,-3400.8108234907154
4222,-3400.791141142463
4223,-3400.8101469501307
4224,-3400.932372864947
4225,-3400.890386145967
4226,-3400.8855343204496
4227,-3400.1220700731124
4228,-3402.1024661898578
4229,-3397.8453988339243
4230,-3397.8580566650753
4231,-3397.857403933067
4232,-3397.9779291585933
4233,-3397.981674103704
4234,-3398.750781624097
4235,-3398.7514255547976
4236,-3397.9710948126412
4237,-3397.7193791828668
4238,-3397.708448301635
4239,-3397.6939637410233
4240,-3397.7116953230766
4241,-3399.096268131123
4242,-3399.103620325588
4243,-3397.7352361685284
4244,-3397.726191817127
4245,-3399.9962687202224
4246,-3399.9810410292725
4247,-3400.2274540831972
4248,-3400.2196638019986
4249,-3400.2178317206726
4250,-3400.0231354303014
4251,-3400.0140337510975
4252,-3400.014097249704
4253,-3397.7464343750808
4254,-3400.5380973264846
4255,-3399.9013344860577
4256,-3401.402266201198
4257,-3401.443726111128
4258,-3401.444222132464
4259,-3398.4290936222756
4260,-3398.423967535131
4261,-3398.4094605139426
4262,-3398.3996247316786
4263,-3398.38125368387
4264,-3399.2506844512077
4265,-3399.254775560884
4266,-3399.298517984419
4267,-3399.264343998115
4268,-3399.156168437171
4269,-3399.152254718139
4270,-3399.1446927357424
4271,-3398.673481854838
4272,-3398.6690253840284
4273,-3398.6460192707764
4274,-3398.6357036021063
4275,-3398.6071710796186
4276,-3398.7905263587268
4277,-3398.7863446340657
4278,-3398.8149249082167
4279,-3398.822453346054
4280,-3399.043280315099
4281,-3399.2346424147618
4282,-3399.234722358309
4283,-3399.208482426905
4284,-3399.190480192964
4285,-3399.7263155291284
4286,-3398.2846496643438
4287,-3398.290785427276
4288,-3398.1922754249026
4289,-3399.885205597743
4290,-3399.8300049085233
4291,-3401.112909108342
4292,-3401.1146547303924
4293,-3405.1314130870537
4294,-3404.9016231382766
4295,-3404.181031329025
4296,-3401.857128386449
4297,-3401.8577554317358
4298,-3401.858018508474
4299,-3400.664382376421
4300,-3400.6641545122257
4301,-3400.795111740144
4302,-3400.796787099701
4303,-3401.3479646596425
4304,-3401.3523543670676
4305,-3400.7468653915485
4306,-3400.7372780894852
4307,-3399.947111662365
4308,-3399.966225195768
4309,-3399.980740601146
4310,-3400.005878910985
4311,-3398.3287950004396
4312,-3398.3518164806137
4313,-3398.3369909808134
4314,-3398.9352247697793
4315,-3397.8875255504745
4316,-3397.874198873822
4317,-3397.8845649770574
4318,-3397.8865592665356
4319,-3397.5608907983333
4320,-3397.5537287667603
4321,-3397.545910151426
4322,-3397.5520618468913
4323,-3398.878144807827
4324,-3398.8716226022552
4325,-3398.872747370413
4326,-3398.8757047536988
4327,-3398.87188315179
4328,-3398.031766506104
4329,-3398.030468425004
4330,-3397.513232872236
4331,-3397.5162324581324
4332,-3397.5171343367065
4333,-3397.9654843679546
4334,-3397.97658612579
4335,-3397.5073579192845
4336,-3397.513287997358
4337,-3397.524774277475
4338,-3397.994718262726
4339,-3397.9938516017028
4340,-3397.994031468421
4341,-3397.992085134001
4342,-3397.982720491128
4343,-3397.9772936237546
4344,-3397.9606196331965
4345,-3397.8637109161587
4346,-3397.873187707295
4347,-3399.507784041448
4348,-3399.490876830308
4349,-3399.496677484222
4350,-3400.238460265963
4351,-3402.013929415305
4352,-3400.762412321149
4353,-3399.6253026884824
4354,-3398.0591357441567
4355,-3398.0624177429418
4356,-3398.3294634128824
4357,-3398.3869897165723
4358,-3398.5693434609257
4359,-3398.1209418372473
4360,-3398.054600845352
4361,-3398.034450075191
4362,-3397.944962014435
4363,-3398.630788995096
4364,-3399.593104625183
4365,-3399.3508785143003
4366,-3399.3681754086474
4367,-3399.361300264444
4368,-3399.372774904729
4369,-3399.302515954738
4370,-3399.2967013279576
4371,-3398.024587898509
4372,-3397.9411620718147
4373,-3397.932502264352
4374,-3397.953284857673
4375,-3398.645982737588
4376,-3398.656421830901
4377,-3398.6598625008455
4378,-3398.5970754838972
4379,-3398.6026360279548
4380,-3397.787974503688
4381,-3397.799717517673
4382,-3397.8082294856913
4383,-3398.515803687368
4384,-3399.703922288837
4385,-3398.9364169760192
4386,-3398.935345238681
4387,-3398.475068327603
4388,-3399.685103169395
4389,-3399.65260239835
4390,-3399.6704590857607
4391,-3397.7748540803086
4392,-3397.774901659045
4393,-3398.031859364233
4394,-3398.0297176498643
4395,-3398.0378074632667
4396,-3397.8945255870117
4397,-3397.885108708322
4398,-3397.8938232583987
4399,-3399.1422474196415
4400,-3399.536372038611
4401,-3398.4927954119953
4402,-3397.763895430126
4403,-3397.76305238862
4404,-3397.762628219094
4405,-3398.1750992359575
4406,-3398.1770866925285
4407,-3398.1652478290266
4408,-3398.159507083202
4409,-3397.6297620468813
4410,-3397.6408729491177
4411,-3397.6180287167035
4412,-3397.6177500703507
4413,-3397.618490988365
4414,-3397.6200318640795
4415,-3397.719005460989
4416,-3398.218856688654
4417,-3398.2108200963635
4418,-3398.996017833293
4419,-3399.444903332369
4420,-3399.4601657503244
4421,-3397.9780727333864
4422,-3398.5488473307537
4423,-3398.5496007148804
4424,-3398.642829612182
4425,-3398.644158770916
4426,-3398.6405068733366
4427,-3398.8004343620823
4428,-3398.973027159709
4429,-3398.5440095347058
4430,-3398.0349864331743
4431,-3398.0332722405806
4432,-3398.04068439752
4433,-3398.049627865357
4434,-3398.574504925805
4435,-3398.1324110363166
4436,-3398.1329218659603
4437,-3398.1517156417954
4438,-3398.606770655654
4439,-3398.7003740540326
4440,-3399.641740114923
4441,-3399.63137813079
4442,-3399.654161651046
4443,-3399.6868082247565
4444,-3399.697134565621
4445,-3398.99251420524
4446,-3398.972093219426
4447,-3398.5059738771183
4448,-3398.9833002572204
4449,-3398.726731054529
4450,-3397.8676080100977
4451,-3397.870072440751
4452,-3397.4743561700325
4453,-3397.464933222144
4454,-3397.4872416108196
4455,-3397.4813756775407
4456,-3397.4923915450477
4457,-3397.432451725859
4458,-3397.432355474404
4459,-3397.432231636283
4460,-3397.4211755622664
4461,-3397.442728793773
4462,-3398.1432891519617
4463,-3398.225522112196
4464,-3398.243820903646
4465,-3397.870849120797
4466,-3398.2730490649783
4467,-3398.2750480203076
4468,-3399.937645445226
4469,-3399.9557033217015
4470,-3398.332446951017
4471,-3398.346302452342
4472,-3398.1231465389046
4473,-3398.2047413447344
4474,-3398.198335803875
4475,-3398.205911329279
4476,-3398.289437601952
4477,-3398.29665159644
4478,-3398.5959882317097
4479,-3398.6653396571237
4480,-3398.659474419071
4481,-3398.4680529608813
4482,-3399.2542142260672
4483,-3399.7199483443264
4484,-3399.1940378416925
4485,-3399.1785486614026
4486,-3399.413339084484
4487,-3399.8196983931234
4488,-3400.9849500296204
4489,-3400.1804633342513
4490,-3398.740792869312
4491,-3398.739538421958
4492,-3398.7310949038983
4493,-3400.0123812277525
4494,-3400.8281282686576
4495,-3400.8146321721842
4496,-3400.086609684949
4497,-3400.094617197722
4498,-3400.0862556956827
4499,-3401.392136994573
4500,-3401.071536389933
4501,-3401.038866305888
4502,-3401.87195187831
4503,-3401.859453048682
4504,-3401.500622379236
4505,-3402.442582957461
4506,-3401.5191447149696
4507,-3401.1034977026106
4508,-3400.3061290399432
4509,-3400.3009799526303
4510,-3400.059835464151
4511,-3400.062405675961
4512,-3399.832534101779
4513,-3399.8336843000643
4514,-3403.560016625698
4515,-3403.580292566961
4516,-3400.1125628125687
4517,-3400.118834892399
4518,-3400.1132570703
4519,-3400.1092991620962
4520,-3400.1038268899783
4521,-3399.5800351253856
4522,-3400.0692875215577
4523,-3399.677335798785
4524,-3398.9045997163307
4525,-3398.9291648963335
4526,-3398.9262525924937
4527,-3399.172363900134
4528,-3399.2336406804343
4529,-3400.50998890331
4530,-3400.5300731504685
4531,-3400.536460110258
4532,-3400.9405233688885
4533,-3400.9374879950465
4534,-3401.012253189268
4535,-3401.0236034098757
4536,-3399.604494105995
4537,-3399.619162084866
4538,-3399.76034539174
4539,-3399.7576626094688
4540,-3399.681774356498
4541,-3399.456940576506
4542,-3398.2904486339967
4543,-3398.2919823598445
4544,-3398.29229798137
4545,-3398.2911931264744
4546,-3398.6543359448724
4547,-3398.650976261267
4548,-3398.2934267306073
4549,-3398.2918236961877
4550,-3398.3380829983143
4551,-3398.334702409481
4552,-3401.7370404311278
4553,-3401.7436535251627
4554,-3401.7316429493994
4555,-3401.7266300185447
4556,-3400.1782230523713
4557,-3398.4404045606525
4558,-3398.4298464406947
4559,-3398.443285824174
4560,-3398.7064188548793
4561,-3398.399338165239
4562,-3398.4013935872554
4563,-3398.3997942113133
4564,-3398.4020264331416
4565,-3398.4018305977347
4566,-3398.4001636395615
4567,-3398.40577074177
4568,-3398.398751356779
4569,-3398.3987099296414
4570,-3398.618296412764
4571,-3398.7663948830373
4572,-3398.8542021505054
4573,-3401.0556158566806
4574,-3401.354297541792
4575,-3400.629776458747
4576,-3400.631871031193
4577,-3400.6378351126377
4578,-3398.544725690859
4579,-3398.5502962779738
4580,-3398.163653975307
4581,-3398.1545543122375
4582,-3398.1430109129797
4583,-3398.1759368242683
4584,-3398.168340042515
4585,-3398.177034421857
4586,-3398.169410272298
4587,-3398.1686440644526
4588,-3398.252211487844
4589,-3398.1116250886566
4590,-3398.108498274431
4591,-3398.2194739492224
4592,-3400.113007998716
4593,-3400.12910203919
4594,-3398.6379629535536
4595,-3398.2185454641485
4596,-3398.2070409403964
4597,-3398.661562251017
4598,-3398.6743243557376
4599,-3398.6661949097706
4600,-3398.671265617972
4601,-3398.7354445334668
4602,-3399.1465638464288
4603,-3399.15166522205
4604,-3400.2945857536088
4605,-3400.2927530931456
4606,-3400.1612655000818
4607,-3398.1104212362943
4608,-3398.488492169168
4609,-3398.468041101185
4610,-3398.4653165095265
4611,-3398.5843585654247
4612,-3398.5870287872085
4613,-3399.028312406534
4614,-3399.679386093232
4615,-3402.0678125909644
4616,-3402.0665327748934
4617,-3400.2754534387786
4618,-3400.280319428281
4619,-3400.277521622687
4620,-3400.080048496095
4621,-3400.0821740335905
4622,-3399.006586278495
4623,-3399.0374046885345
4624,-3399.0331694663223
4625,-3401.3752526728376
4626,-3400.3426779860565
4627,-3400.3189074461325
4628,-3399.9581944908705
4629,-3399.9628570848618
4630,-3399.143853750958
4631,-3399.076379316986
4632,-3399.0759910822144
4633,-3399.049465734014
4634,-3398.9831188401945
4635,-3398.963900613919
4636,-3398.9646200705743
4637,-3399.6194078828294
4638,-3399.2220165016306
4639,-3399.0508544231798
4640,-3399.0809292123918
4641,-3398.86005687512
4642,-3398.862801537647
4643,-3399.3227262679275
4644,-3399.326832579646
4645,-3399.2877999484754
4646,-3399.2981949017353
4647,-3398.9686704333603
4648,-3398.963170043424
4649,-3399.5486519261403
4650,-3399.551818002069
4651,-3399.007484175283
4652,-3399.007686287049
4653,-3399.004948492201
4654,-3399.783084142815
4655,-3399.787851492693
4656,-3399.15465893989
4657,-3399.158420041491
4658,-3399.4779007767884
4659,-3399.5591234265257
4660,-3399.561752830302
4661,-3400.2712970196303
4662,-3400.2547407370803
4663,-3400.0926511577895
4664,-3400.1721682344896
4665,-3401.4569722231377
4666,-3400.8678775303606
4667,-3400.899690324203
4668,-3400.5446008652816
4669,-3400.6695412674876
4670,-3399.1514173175447
4671,-3399.89671371919
4672,-3399.9059687909426
4673,-3399.933464480563
4674,-3399.1184377023483
4675,-3399.439779107179
4676,-3400.1697952606182
4677,-3399.8129485102354
4678,-3399.395871261164
4679,-3399.3931812211085
4680,-3399.786689143938
4681,-3399.7856151407022
4682,-3399.787480516363
4683,-3399.7299817169146
4684,-3399.6862910288646
4685,-3400.587789678987
4686,-3400.585243959051
4687,-3400.59150661254
4688,-3400.5870701835747
4689,-3400.584767289183
4690,-3400.5524659213575
4691,-3400.6637456656326
4692,-3400.6518492507666
4693,-3398.9933040128553
4694,-3398.888285770644
4695,-3399.5688319911114
4696,-3399.136404231597
4697,-3399.134623608818
4698,-3398.4903171501264
4699,-3398.4911008830954
4700,-3398.490146376853
4701,-3399.4659268446007
4702,-3398.431876912473
4703,-3398.401537665091
4704,-3398.399605601627
4705,-3398.399258670865
4706,-3398.396807666595
4707,-3398.274742541579
4708,-3398.1201311017194
4709,-3398.1308908452083
4710,-3398.2090488502017
4711,-3398.2039062837302
4712,-3398.2135202843865
4713,-3398.2170880887734
4714,-3398.6845038756182
4715,-3398.710480845752
4716,-3399.039183382581
4717,-3399.012797510758
4718,-3398.5412668581284
4719,-3398.331188820599
4720,-3398.0525068175702
4721,-3398.052897846444
4722,-3398.0545485597377
4723,-3398.073474872893
4724,-3398.120498841383
4725,-3398.121537974971
4726,-3398.124024562454
4727,-3401.584294788088
4728,-3401.6615485275524
4729,-3401.6557934397542
4730,-3401.653515161247
4731,-3401.6505429166136
4732,-3401.6489557313707
4733,-3401.656015439524
4734,-3401.6879354917346
4735,-3401.2364069831015
4736,-3401.2353129687413
4737,-3399.81069036839
4738,-3399.8065216721416
4739,-3399.80575796832
4740,-3399.8021263317623
4741,-3398.2189078143824
4742,-3398.218574108485
4743,-3398.8574696427927
4744,-3399.366803232934
4745,-3399.3445069429827
4746,-3398.808332917067
4747,-3397.641253763025
4748,-3398.790356958085
4749,-3398.6263429625797
4750,-3398.595637697197
4751,-3398.503413759864
4752,-3398.8476234711097
4753,-3398.8349207266983
4754,-3399.104299662612
4755,-3399.10587829564
4756,-3398.0542871130406
4757,-3398.057792756158
4758,-3398.046932313502
4759,-3397.8611101324154
4760,-3397.852049065726
4761,-3397.5879025417225
4762,-3397.5944009638124
4763,-3397.603878725918
4764,-3397.702279579927
4765,-3397.7012264009027
4766,-3397.7180445916874
4767,-3397.717595904383
4768,-3397.7183545466587
4769,-3397.71897156778
4770,-3397.719803707833
4771,-3397.721635283143
4772,-3397.7213835704033
4773,-3398.3593949597325
4774,-3398.3871540039313
4775,-3400.3923341632685
4776,-3400.372289162091
4777,-3400.376415237416
4778,-3400.6372236370603
4779,-3400.623586395849
4780,-3399.36154270074
4781,-3399.7756362912173
4782,-3399.8470653119043
4783,-3399.9340643919822
4784,-3399.9550874350334
4785,-3399.9705874869965
4786,-3405.2676972372074
4787,-3404.415760658492
4788,-3404.502727647724
4789,-3404.4411421022787
4790,-3398.2794153903033
4791,-3398.2667097130493
4792,-3398.25576697771
4793,-3398.2516301511073
4794,-3398.2288905909218
4795,-3398.7666971335148
4796,-3398.216008315256
4797,-3397.8966028295863
4798,-3397.464045230079
4799,-3397.4639754137283
4800,-3397.4632164203153
4801,-3397.461762767246
4802,-3397.4596606995956
4803,-3397.460524468318
4804,-3397.572559346427
4805,-3398.446639146734
4806,-3398.452323586495
4807,-3398.703909869353
4808,-3398.7048012971554
4809,-3398.712342287826
4810,-3398.7067364716268
4811,-3398.37966546264
4812,-3399.5842730582217
4813,-3399.524497545186
4814,-3399.5189913938557
4815,-3399.851616823581
4816,-3400.7290100165815
4817,-3400.713724102923
4818,-3399.515728966766
4819,-3399.5130129238223
4820,-3399.4937870232534
4821,-3399.6284826567467
4822,-3398.7985630564976
4823,-3398.80369178938
4824,-3398.7920756792987
4825,-3398.6239026755825
4826,-3398.613884690375
4827,-3398.6168772982664
4828,-3398.613241095757
4829,-3398.624495002752
4830,-3399.39430439064
4831,-3399.3690605953734
4832,-3398.009270203256
4833,-3398.0021066304344
4834,-3397.366805819283
4835,-3397.382618147086
4836,-3397.3835518810756
4837,-3397.8821267994
4838,-3397.8877523816727
4839,-3398.1741359344564
4840,-3398.1752865517747
4841,-3398.175918378725
4842,-3397.946895333348
4843,-3397.9550476970153
4844,-3397.460832153002
4845,-3397.6751073024525
4846,-3397.918871292104
4847,-3397.902510257043
4848,-3397.9178302662845
4849,-3397.655013696796
4850,-3397.745631834137
4851,-3397.7029800751634
4852,-3397.5306241195717
4853,-3397.749999472519
4854,-3397.769275839424
4855,-3397.778275044484
4856,-3397.797498190792
4857,-3397.793660131158
4858,-3397.556704065667
4859,-3398.885972535075
4860,-3398.8877076649233
4861,-3398.9016776278286
4862,-3399.094791242745
4863,-3399.115891927936
4864,-3399.2945207337766
4865,-3399.2727987013895
4866,-3398.372477336381
4867,-3398.4395147193463
4868,-3399.1747288168917
4869,-3399.1802605874054
4870,-3399.5116399261237
4871,-3399.4997483603183
4872,-3401.44276216851
4873,-3401.451203851036
4874,-3401.3898140111974
4875,-3399.29261320233
4876,-3399.303732032843
4877,-3399.105189096058
4878,-3399.075057093296
4879,-3398.9213407928296
4880,-3399.173996603099
4881,-3399.203708628464
4882,-3399.2329810579317
4883,-3399.406691978457
4884,-3399.408671712677
4885,-3398.9091026382384
4886,-3399.830800647932
4887,-3399.759912132797
4888,-3400.7976600824422
4889,-3400.8315409864995
4890,-3398.968433420511
4891,-3400.458926354619
4892,-3400.4338036042395
4893,-3400.41261708807
4894,-3398.800658821864
4895,-3398.8094707714736
4896,-3398.824705570597
4897,-3398.7535849235865
4898,-3398.7542610654173
4899,-3397.9654738784016
4900,-3398.514017089377
4901,-3398.45748221585
4902,-3399.009650071229
4903,-3398.650910767927
4904,-3398.389680535166
4905,-3399.289826701241
4906,-3399.297710421629
4907,-3401.8982821225172
4908,-3401.8670344593666
4909,-3401.466345321139
4910,-3399.347756521061
4911,-3399.341857355397
4912,-3398.9966254309857
4913,-3398.9987770053376
4914,-3399.5500793580577
4915,-3399.5493173413033
4916,-3399.5591367084494
4917,-3399.550511373007
4918,-3399.548510938276
4919,-3399.4996585536646
4920,-3399.952736546953
4921,-3398.327006161749
4922,-3398.318538787171
4923,-3398.2337715174654
4924,-3398.2442978873823
4925,-3398.2384836890947
4926,-3398.2579680243734
4927,-3398.241326252358
4928,-3398.2290363188795
4929,-3398.235587048765
4930,-3397.557410240072
4931,-3397.558206405918
4932,-3397.559962580289
4933,-3397.559059520412
4934,-3397.5838235699084
4935,-3397.588360754476
4936,-3397.738815849233
4937,-3397.7946932051245
4938,-3398.912250154168
4939,-3398.7606081017016
4940,-3398.2607871948994
4941,-3398.260441005207
4942,-3398.261879770527
4943,-3398.3169327205196
4944,-3398.3182247035
4945,-3399.1107623107773
4946,-3399.1114153198655
4947,-3399.121771419362
4948,-3398.724798428473
4949,-3398.7245705609384
4950,-3398.711224638949
4951,-3399.481901620311
4952,-3399.4687681646856
4953,-3398.0452640420817
4954,-3398.041505473443
4955,-3398.042288466811
4956,-3398.037892767813
4957,-3398.0375842739763
4958,-3398.041687356972
4959,-3397.9337723459776
4960,-3398.3445866864895
4961,-3398.353769076856
4962,-3398.5841273770593
4963,-3398.597930827801
4964,-3399.5172773454733
4965,-3399.534332101347
4966,-3399.5872647187493
4967,-3398.6533848953195
4968,-3399.172851610831
4969,-3399.1745965423534
4970,-3399.1959237587425
4971,-3398.1469296635305
4972,-3398.1446524853563
4973,-3399.200995261789
4974,-3399.1993783711196
4975,-3399.220403860816
4976,-3399.2283464648763
4977,-3399.5334410821233
4978,-3399.2368428303357
4979,-3399.24325636323
4980,-3399.253766555752
4981,-3399.271899623035
4982,-3399.25806221912
4983,-3399.2594578542376
4984,-3398.469893142061
4985,-3398.480399753807
4986,-3398.0157868148067
4987,-3398.016052145229
4988,-3398.1920495823283
